artwork	subject
http://yago-knowledge.org/resource/L'Enfant_a_la_tasse	http://yago-knowledge.org/resource/Jean_Monet_(son_of_Claude_Monet)
http://yago-knowledge.org/resource/Monument_to_Napoleon_and_His_Brothers_Q20807009	http://yago-knowledge.org/resource/Joseph_Bonaparte @ http://yago-knowledge.org/resource/Lucien_Bonaparte @ http://yago-knowledge.org/resource/Napoleon @ http://yago-knowledge.org/resource/Jérôme_Bonaparte @ http://yago-knowledge.org/resource/Louis_Bonaparte
http://yago-knowledge.org/resource/portrait_of_Jane_Seymour_Q20091565	http://yago-knowledge.org/resource/Jane_Seymour
http://yago-knowledge.org/resource/Self-portrait_in_Uffizi_Q2872721	http://yago-knowledge.org/resource/Jacques-Louis_David
http://yago-knowledge.org/resource/Enfant_au_fauteuil_Q67123715	http://yago-knowledge.org/resource/Julie_Manet
http://yago-knowledge.org/resource/Portrait_of_Katarzyna_Potocka_Q15880879	http://yago-knowledge.org/resource/Katarzyna_Branicka
http://yago-knowledge.org/resource/Self-portrait_by_Judith_Leyster	http://yago-knowledge.org/resource/Judith_Leyster
http://yago-knowledge.org/resource/Portrait_of_Louis_XIV	http://yago-knowledge.org/resource/Louis_XIV_of_France
http://yago-knowledge.org/resource/_Q12142543	http://yago-knowledge.org/resource/Kirill_Razumovski
http://yago-knowledge.org/resource/_Q2267774	http://yago-knowledge.org/resource/Lovis_Corinth
http://yago-knowledge.org/resource/Equestrian_statue_of_Louis_XIV_(Bernini)	http://yago-knowledge.org/resource/Louis_XIV_of_France
http://yago-knowledge.org/resource/equestrian_statue_of_Louis_XIV_Q15726574	http://yago-knowledge.org/resource/Louis_XIV_of_France
http://yago-knowledge.org/resource/equestrian_statue_of_Louis_XIV_Q20800382	http://yago-knowledge.org/resource/Louis_XIV_of_France
http://yago-knowledge.org/resource/Lucrezia_Borgia_Q24264062	http://yago-knowledge.org/resource/Lucrezia_Borgia
http://yago-knowledge.org/resource/Portrait_of_a_Young_Lady_Q21121950	http://yago-knowledge.org/resource/Lucrezia_Borgia
http://yago-knowledge.org/resource/Portrait_of_Ludovico_Madruzzo_Q20275886	http://yago-knowledge.org/resource/Ludovico_Madruzzo
http://yago-knowledge.org/resource/Self_portrait_with_Charlotte_Berend-Corinth_Q23070175	http://yago-knowledge.org/resource/Lovis_Corinth
http://yago-knowledge.org/resource/Self-portrait_with_Skeleton_Q2267770	http://yago-knowledge.org/resource/Lovis_Corinth
http://yago-knowledge.org/resource/Statue_of_Lucille_Ball	http://yago-knowledge.org/resource/Lucille_Ball
http://yago-knowledge.org/resource/_Q62513547	http://yago-knowledge.org/resource/Marc_Chagall
http://yago-knowledge.org/resource/_Q62513852	http://yago-knowledge.org/resource/Marc_Chagall
http://yago-knowledge.org/resource/_Q9639041	http://yago-knowledge.org/resource/Marc_Chagall
http://yago-knowledge.org/resource/Infanta_Margarita_Teresa_in_a_Blue_Dress	http://yago-knowledge.org/resource/Margaret_Theresa_of_Spain
